CustomerID,Age,Income,IncomeValue,Channel,Tenure,Frequency,AvgSpend,MonthlySpend,Recency,RFM_Score,CLV,Segment
CUST036902,49,High,97272.64,Branch,56,14,465.87,543.52,135,12,1945.44,High
CUST036903,26,Medium,58195.77,Web,2,11,253.49,232.36,104,10,35.96,Low
CUST036904,28,Low,24224.9,Branch,24,5,132.65,55.27,74,5,61.77,Low
CUST036905,54,Low,19820.15,Branch,3,3,137.13,34.28,45,6,10.0,Low
CUST036906,23,High,91574.31,Web,28,4,294.49,98.16,23,7,210.14,Medium
CUST036907,47,Medium,43525.16,Web,8,6,125.74,62.87,8,7,29.65,Low
CUST036908,57,Low,21777.79,App,45,5,142.04,59.19,23,6,123.14,Medium
CUST036909,32,High,105995.03,Web,5,14,392.04,457.38,44,14,193.64,Medium
CUST036910,65,Medium,71888.83,Web,1,12,357.46,357.46,51,11,30.56,Low
CUST036911,47,Low,29946.73,Web,69,12,133.92,133.92,29,10,390.28,High
CUST036912,35,Medium,46896.14,App,19,5,150.22,62.59,46,6,73.11,Low
CUST036913,29,Very High,170617.74,App,28,16,551.67,735.56,23,14,2054.46,High
CUST036914,21,High,94354.45,Web,37,13,329.09,356.51,79,11,879.01,High
CUST036915,33,Medium,57012.69,App,24,4,208.07,69.36,142,4,94.59,Low
CUST036916,40,Low,25284.89,Branch,20,4,189.76,63.25,192,3,66.31,Low
CUST036917,28,Low,26434.82,Branch,91,4,85.74,28.58,7,7,99.12,Low
CUST036918,41,Low,29936.82,Branch,19,3,141.17,35.29,119,4,35.66,Low
CUST036919,39,Medium,66848.01,App,28,14,312.48,364.56,92,11,617.82,High
CUST036920,56,High,108685.01,Web,18,14,453.36,528.92,8,15,746.28,High
CUST036921,32,Low,22765.34,App,17,7,213.94,124.8,191,5,110.94,Medium
CUST036922,66,Low,25903.96,App,3,2,126.46,21.08,38,6,10.0,Low
CUST036923,32,Low,19364.02,Web,22,4,159.77,53.26,35,6,55.43,Low
CUST036924,27,Medium,62135.36,Web,12,9,270.37,202.77,18,11,167.85,Medium
CUST036925,45,Low,22545.42,Web,76,9,183.23,137.42,19,10,382.25,Medium
CUST036926,53,Medium,53227.65,Web,30,9,198.14,148.6,172,7,251.75,Medium
CUST036927,34,Low,22056.2,App,120,7,162.97,95.06,23,8,370.66,Medium
CUST036928,53,Medium,63462.81,Branch,27,11,270.43,247.89,182,9,427.18,High
CUST036929,39,Low,31089.09,Branch,5,7,84.26,49.15,122,5,14.23,Low
CUST036930,40,High,79142.32,Web,8,11,192.98,176.9,222,8,110.84,Medium
CUST036931,46,Medium,53811.67,Branch,15,3,221.22,55.31,53,5,47.04,Low
CUST036932,39,Low,23621.27,App,20,6,104.59,52.29,253,3,53.94,Low
CUST036933,28,Medium,58456.48,Branch,97,5,294.15,122.56,158,5,476.14,High
CUST036934,53,Very High,166582.06,Web,4,20,659.56,1099.26,56,13,449.39,High
CUST036935,61,High,90723.57,App,7,8,328.4,218.94,185,6,114.46,Medium
CUST036936,46,High,84478.31,Web,32,8,363.2,242.13,106,8,498.17,High
CUST036937,59,High,77968.02,App,62,12,275.9,275.9,56,11,979.32,High
CUST036938,49,Medium,48527.64,App,34,8,256.21,170.8,98,7,294.71,Medium
CUST036939,31,Medium,56135.02,App,70,14,192.05,224.06,73,11,772.72,High
CUST036940,35,Very High,204132.49,Web,11,17,778.6,1103.02,62,13,1441.77,High
CUST036941,55,High,70295.91,App,32,9,285.86,214.4,42,10,426.93,High
CUST036942,54,High,91514.92,Branch,26,11,361.02,330.94,20,13,699.46,High
CUST036943,51,High,99004.58,App,30,13,360.79,390.86,220,9,869.98,High
CUST036944,62,High,72556.93,Web,37,12,369.34,369.34,183,9,876.4,High
CUST036945,40,Medium,53495.49,App,97,3,258.86,64.72,44,6,296.42,Medium
CUST036946,49,Low,15879.84,Branch,1,4,107.48,35.83,147,4,10.0,Low
CUST036947,63,High,107098.14,App,39,12,305.73,305.73,100,10,894.15,High
CUST036948,20,Very High,171321.96,Branch,17,14,684.92,799.07,1,15,1386.58,High
CUST036949,60,Very High,202410.26,App,81,27,741.09,1667.45,24,14,12608.43,High
CUST036950,39,Low,22765.48,App,28,4,148.96,49.65,340,3,67.96,Low
CUST036951,40,Medium,46751.01,App,85,5,343.51,143.13,226,5,542.2,High
CUST036952,21,Medium,52123.96,App,27,6,165.33,82.67,160,4,121.78,Medium
CUST036953,30,Medium,45689.03,Branch,28,10,234.92,195.76,10,11,343.28,Medium
CUST036954,49,Medium,51592.2,Branch,73,5,237.38,98.91,209,4,341.89,Medium
CUST036955,46,Medium,64539.45,App,49,11,317.15,290.73,243,9,766.29,High
CUST036956,57,Very High,143546.47,App,4,18,572.79,859.18,121,12,336.4,Medium
CUST036957,57,Low,24139.24,Web,4,10,104.86,87.38,24,9,18.34,Low
CUST036958,62,Low,20752.98,App,7,7,132.06,77.04,27,7,25.2,Low
CUST036959,27,High,100877.49,App,72,10,448.35,373.63,86,10,1747.16,High
CUST036960,30,Low,22919.35,App,14,5,134.84,56.18,113,4,38.36,Low
CUST036961,62,Low,27224.0,Web,12,9,219.92,164.94,48,10,107.59,Medium
CUST036962,34,High,98533.27,App,5,8,359.04,239.36,32,10,103.96,Low
CUST036963,55,Medium,53773.34,Web,28,4,230.27,76.76,54,5,126.95,Medium
CUST036964,19,Very High,173471.02,App,25,15,610.79,763.49,13,15,1899.87,High
CUST036965,34,Medium,69825.69,Web,14,23,313.47,600.81,27,14,637.03,High
CUST036966,61,Medium,58972.81,App,44,11,271.98,249.31,1,13,615.8,High
CUST036967,43,Low,23706.94,App,25,10,95.16,79.3,121,7,99.09,Low
CUST036968,55,Medium,55980.9,Branch,80,10,192.2,160.16,112,8,611.82,High
CUST036969,54,Low,34455.76,App,71,9,118.09,88.57,204,6,274.92,Medium
CUST036970,22,High,124323.2,App,42,16,404.9,539.87,70,13,1786.32,High
CUST036971,42,Low,19776.68,Web,28,11,86.76,79.53,165,7,98.48,Low
CUST036972,26,High,77717.56,Web,5,12,361.79,361.79,43,12,135.45,Medium
CUST036973,45,Medium,42628.94,App,42,2,209.35,34.89,298,3,72.9,Low
CUST036974,39,Medium,53991.46,App,64,16,243.37,324.49,153,11,1027.67,High
CUST036975,46,Low,23367.76,Web,18,7,128.05,74.69,115,5,68.26,Low
CUST036976,52,Low,29869.1,App,2,12,176.86,176.86,30,11,21.02,Low
CUST036977,37,High,66078.7,App,7,8,275.23,183.49,46,9,97.83,Low
CUST036978,22,High,113627.19,App,17,6,432.76,216.38,113,6,310.51,Medium
CUST036979,56,Medium,71592.25,Branch,99,7,283.38,165.3,21,10,834.38,High
CUST036980,61,Low,24510.91,App,21,6,67.21,33.6,124,4,37.43,Low
CUST036981,49,High,60945.78,Branch,10,12,265.48,265.48,365,9,183.39,Medium
CUST036982,56,High,119727.15,Web,3,17,468.9,664.28,254,11,193.84,Medium
CUST036983,27,Low,26803.36,App,21,8,205.92,137.28,28,8,161.9,Medium
CUST036984,57,Low,26179.04,App,8,7,225.53,131.56,68,7,56.82,Low
CUST036985,34,Low,26213.79,Branch,120,2,90.21,15.04,205,3,60.33,Low
CUST036986,54,High,87342.19,Branch,15,10,327.53,272.94,26,11,298.53,Medium
CUST036987,32,Medium,50503.59,Web,41,8,226.7,151.14,9,10,362.91,Medium
CUST036988,26,Medium,53735.13,App,32,11,257.28,235.84,118,10,427.9,High
CUST036989,49,Medium,57876.29,Web,21,9,250.57,187.93,21,11,252.87,Medium
CUST036990,40,High,88522.84,Web,18,11,360.18,330.16,107,10,434.48,High
CUST036991,28,High,79333.08,Web,69,11,347.63,318.66,37,12,1226.5,High
CUST036992,30,High,77264.74,App,11,11,287.01,263.09,36,12,203.48,Medium
CUST036993,35,Medium,66126.04,App,34,8,251.68,167.79,32,9,392.77,High
CUST036994,66,Low,31072.54,App,3,10,95.83,79.86,79,8,15.55,Low
CUST036995,26,Low,25148.92,Branch,26,3,203.05,50.76,293,3,64.16,Low
CUST036996,59,High,85271.41,App,107,15,342.9,428.62,77,13,2217.61,High
CUST036997,22,Low,23689.72,App,38,6,147.54,73.77,24,6,127.17,Medium
CUST036998,60,Medium,50739.23,Branch,10,10,287.59,239.66,23,11,148.12,Medium
CUST036999,39,Low,24641.74,Branch,25,1,185.11,15.43,28,6,19.75,Low
CUST037000,49,Very High,157275.97,Web,65,18,535.91,803.86,88,13,4397.28,High
CUST037001,64,Low,19680.12,App,47,5,165.53,68.97,43,6,124.75,Medium
CUST037002,19,Medium,47601.72,App,13,10,243.54,202.95,34,10,164.65,Medium
CUST037003,38,High,111609.35,Web,96,18,381.68,572.52,52,13,3162.32,High
CUST037004,45,High,95473.61,Web,38,11,432.34,396.31,9,13,1083.73,High
CUST037005,69,Medium,57036.29,App,79,5,260.91,108.71,35,7,382.32,Medium
CUST037006,41,High,73275.33,Branch,4,12,309.78,309.78,7,13,89.89,Low
CUST037007,41,Very High,169791.74,App,17,16,539.62,719.49,135,12,1232.84,High
CUST037008,31,Low,24554.7,App,18,10,151.64,126.37,39,9,110.23,Medium
CUST037009,54,Low,24844.35,App,41,5,201.66,84.02,44,7,154.17,Medium
CUST037010,44,Medium,63736.11,App,47,15,267.76,334.7,2,14,905.43,High
CUST037011,41,Medium,44008.02,Web,14,9,174.97,131.23,66,8,104.92,Low
CUST037012,23,Medium,60043.89,Web,68,5,268.14,111.73,365,4,386.98,Medium
CUST037013,43,Medium,67515.04,App,19,8,230.2,153.47,195,6,185.49,Medium
CUST037014,32,High,93733.82,App,3,14,341.61,398.55,166,10,102.63,Low
CUST037015,46,Medium,51458.16,Branch,9,6,240.02,120.01,178,4,66.81,Low
CUST037016,53,Low,21795.23,App,24,8,166.54,111.03,49,8,126.84,Medium
CUST037017,27,Medium,47279.73,Web,42,7,205.35,119.79,111,6,247.26,Medium
CUST037018,45,High,88671.0,Branch,3,14,327.92,382.57,280,10,87.67,Low
CUST037019,68,High,91733.86,App,37,9,277.77,208.33,74,9,566.63,High
CUST037020,26,Medium,44666.02,Branch,6,6,145.34,72.67,54,5,30.34,Low
CUST037021,38,Very High,214617.49,Web,59,27,727.6,1637.1,77,13,8635.81,High
CUST037022,27,High,92048.52,App,9,9,371.94,278.95,30,11,210.56,Medium
CUST037023,21,Low,26134.27,Web,7,6,149.5,74.75,81,5,27.96,Low
CUST037024,21,High,97541.28,Web,32,17,320.41,453.92,3,15,1112.51,High
CUST037025,23,Very High,131037.97,Branch,15,20,430.41,717.36,222,11,853.12,High
CUST037026,43,Medium,62560.1,Web,30,10,237.0,197.5,248,7,354.35,Medium
CUST037027,57,High,115548.92,Web,84,13,486.14,526.65,64,12,2859.17,High
CUST037028,33,Low,28241.0,App,29,2,309.16,51.53,70,5,78.07,Low
CUST037029,25,Low,28565.66,App,32,6,91.8,45.9,61,5,70.51,Low
CUST037030,45,Medium,76150.5,Web,42,10,327.9,273.25,10,12,691.73,High
CUST037031,33,Medium,72222.3,Branch,39,12,320.38,320.38,86,11,817.79,High
CUST037032,55,Medium,68867.58,App,35,13,275.29,298.23,69,11,709.49,High
CUST037033,66,Medium,59341.37,App,47,7,244.13,142.41,74,8,379.12,Medium
CUST037034,18,Medium,50726.55,Branch,15,6,267.09,133.55,11,8,122.66,Medium
CUST037035,36,Low,21564.49,App,10,5,106.96,44.57,365,3,23.76,Low
CUST037036,67,Low,27040.85,App,8,10,129.88,108.24,365,6,48.03,Low
CUST037037,34,Medium,32353.39,Branch,36,7,146.7,85.58,70,7,137.12,Medium
CUST037038,66,Medium,48983.48,App,14,9,194.5,145.87,359,7,128.61,Medium
CUST037039,45,High,106538.36,App,30,12,460.84,460.84,52,12,1057.64,High
CUST037040,61,Medium,43389.92,App,39,10,162.96,135.8,24,9,278.08,Medium
CUST037041,29,High,99806.1,Branch,20,14,415.71,484.99,71,13,825.64,High
CUST037042,23,Medium,62142.06,App,9,11,306.41,280.88,20,13,177.27,Medium
CUST037043,24,Medium,52479.52,App,65,13,168.53,182.58,114,9,612.36,High
CUST037044,25,High,93022.55,Web,15,15,348.15,435.19,38,14,500.88,High
CUST037045,20,Medium,53115.58,App,4,8,206.09,137.39,23,8,32.55,Low
CUST037046,66,Medium,49488.37,Web,23,8,140.29,93.53,84,7,119.1,Medium
CUST037047,38,Medium,60241.67,App,50,7,266.05,155.2,133,7,401.07,High
CUST037048,25,High,97094.09,App,38,15,468.13,585.16,56,13,1635.04,High
CUST037049,45,High,118219.15,Branch,120,12,456.85,456.85,14,14,3061.02,High
CUST037050,47,Very High,153105.57,App,5,18,512.97,769.46,85,13,427.11,High
CUST037051,49,High,101945.69,Web,21,10,351.27,292.72,8,12,470.48,High
CUST037052,28,High,90787.28,Web,62,9,429.34,322.01,56,10,1210.69,High
CUST037053,37,Low,31611.38,App,111,6,207.43,103.72,85,6,387.26,Medium
CUST037054,67,Medium,52898.01,Web,56,12,235.87,235.87,14,13,732.11,High
CUST037055,33,Medium,30802.74,App,5,2,113.96,18.99,105,4,10.0,Low
CUST037056,42,Low,25363.91,App,25,8,166.77,111.18,165,5,137.54,Medium
CUST037057,62,High,100121.63,Web,15,11,320.83,294.1,28,12,343.21,Medium
CUST037058,26,Very High,149432.85,Web,26,15,515.56,644.45,125,12,1651.21,High
CUST037059,68,High,112752.33,Branch,28,13,329.38,356.83,81,11,776.04,High
CUST037060,56,High,105723.71,Web,89,13,493.98,535.15,156,11,2942.61,High
CUST037061,66,High,97574.84,Web,120,12,327.58,327.58,50,12,2132.88,High
CUST037062,57,High,110970.44,Web,80,10,363.03,302.52,148,9,1492.19,High
CUST037063,57,Medium,45045.27,Branch,24,5,169.22,70.51,9,7,94.19,Low
CUST037064,20,Medium,42783.57,Web,1,5,182.18,75.91,20,7,10.0,Low
CUST037065,33,High,93168.74,App,20,11,341.95,313.45,36,12,494.21,High
CUST037066,29,Medium,64333.63,App,41,9,263.76,197.82,47,10,469.24,High
CUST037067,32,High,105242.08,App,32,12,370.33,370.33,175,9,888.15,High
CUST037068,21,Medium,47235.61,App,90,5,193.31,80.54,169,4,308.31,Medium
CUST037069,40,Medium,43390.38,App,3,7,183.03,106.76,10,9,20.91,Low
CUST037070,44,Low,27267.35,Branch,53,8,175.89,117.26,47,8,304.82,Medium
CUST037071,56,Medium,58603.21,Branch,13,4,364.29,121.43,32,7,106.49,Medium
CUST037072,60,Medium,50091.35,App,22,8,129.62,86.41,4,9,109.12,Medium
CUST037073,54,Medium,59849.71,App,46,12,247.62,247.62,85,11,736.16,High
CUST037074,30,Low,21812.35,Web,26,5,119.04,49.6,49,6,66.78,Low
CUST037075,60,High,93996.01,App,53,15,377.67,472.09,94,12,1538.34,High
CUST037076,54,Medium,53383.91,Web,42,3,284.1,71.02,3,7,174.66,Medium
CUST037077,57,High,81413.46,Web,22,10,358.69,298.9,220,8,479.45,High
CUST037078,38,Low,17474.41,Branch,14,4,83.72,27.91,4,7,19.26,Low
CUST037079,46,High,78046.83,App,13,14,332.04,387.38,4,14,391.75,High
CUST037080,46,High,96701.78,Web,4,14,357.36,416.92,72,13,144.75,Medium
CUST037081,66,Medium,71283.23,Web,17,7,334.23,194.97,41,9,234.65,Medium
CUST037082,28,Low,25458.15,App,52,4,60.06,20.02,365,3,46.28,Low
CUST037083,68,Medium,49573.98,Branch,87,10,261.2,217.67,61,9,839.73,High
CUST037084,67,Medium,64964.62,Branch,20,6,264.56,132.28,7,8,160.89,Medium
CUST037085,45,Medium,65079.52,Branch,12,8,259.01,172.67,127,7,143.78,Medium
CUST037086,27,High,94010.12,App,90,18,411.55,617.33,248,11,3439.07,High
CUST037087,22,Very High,156391.31,Branch,1,22,608.58,1115.73,11,15,116.53,Medium
CUST037088,42,Medium,61777.64,Branch,27,8,247.45,164.96,237,6,275.8,Medium
CUST037089,50,Medium,53131.98,Web,48,6,239.88,119.94,21,8,330.43,Medium
CUST037090,34,Low,22254.82,Branch,48,8,174.14,116.09,152,6,245.34,Medium
CUST037091,66,Medium,55696.86,App,29,8,172.04,114.69,17,9,214.76,Medium
CUST037092,50,Medium,55513.82,App,7,13,188.09,203.77,10,12,97.8,Low
CUST037093,42,Medium,44618.37,App,53,10,142.98,119.15,33,9,315.03,Medium
CUST037094,50,High,99450.62,App,12,15,392.27,490.33,102,12,505.99,High
CUST037095,26,Medium,55204.61,App,1,7,251.06,146.45,1,10,10.0,Low
CUST037096,44,Medium,55520.61,App,31,8,193.46,128.97,196,5,237.66,Medium
CUST037097,42,Low,24647.66,App,63,8,148.4,98.93,169,5,273.95,Medium
CUST037098,21,Low,22958.32,Web,6,6,184.98,92.49,19,8,28.5,Low
CUST037099,26,Medium,58357.89,App,18,6,283.27,141.64,26,8,153.34,Medium
CUST037100,63,Low,26307.07,Web,3,6,152.89,76.45,10,7,13.11,Low
CUST037101,32,Low,29004.82,Web,34,8,136.55,91.03,81,7,142.3,Medium
CUST037102,33,High,126217.36,Web,82,13,474.39,513.92,24,13,2981.76,High
CUST037103,33,Medium,50416.14,App,44,9,219.49,164.62,80,9,374.36,Medium
CUST037104,30,Very High,144816.81,Web,25,18,568.2,852.31,69,13,1920.42,High
CUST037105,31,Low,28541.14,Web,79,6,78.93,39.47,114,4,137.35,Medium
CUST037106,39,Very High,202357.15,Web,19,20,819.05,1365.09,68,13,3144.49,High
CUST037107,38,High,101912.81,App,46,16,380.56,507.41,129,12,1703.44,High
CUST037108,26,Medium,63285.46,Web,15,9,326.04,244.53,160,8,249.46,Medium
CUST037109,58,High,85946.04,Web,25,11,365.89,335.4,290,9,606.96,High
CUST037110,21,Medium,57217.1,App,35,5,195.04,81.27,80,6,177.54,Medium
CUST037111,27,Low,22350.2,App,12,5,151.71,63.21,18,7,41.08,Low
CUST037112,52,Very High,117260.13,App,10,24,473.03,946.06,144,12,840.66,High
CUST037113,26,High,55810.61,Web,8,8,267.72,178.48,81,8,87.65,Low
CUST037114,68,Medium,66519.12,Branch,10,6,235.32,117.66,70,6,83.91,Low
CUST037115,65,Low,25719.28,App,41,8,179.61,119.74,209,5,230.0,Medium
CUST037116,33,High,80993.85,App,10,11,301.43,276.31,90,11,196.42,Medium
CUST037117,66,Medium,76953.14,App,44,11,362.24,332.05,6,13,855.39,High
CUST037118,35,Medium,57067.85,Web,46,5,283.49,118.12,126,5,296.37,Medium
CUST037119,27,Very High,134794.95,App,72,12,497.62,497.62,130,11,2581.69,High
CUST037120,38,Low,25346.34,Web,34,4,159.1,53.03,109,4,87.02,Low
CUST037121,68,Low,29417.36,App,31,6,192.32,96.16,12,8,151.26,Medium
CUST037122,32,Medium,51200.75,Web,17,8,287.38,191.59,14,10,194.53,Medium
CUST037123,32,Low,23128.73,Web,6,7,239.57,139.75,38,8,49.74,Low
CUST037124,28,Medium,67186.58,App,24,8,246.02,164.01,98,7,233.78,Medium
CUST037125,57,Low,24997.8,App,8,9,167.24,125.43,145,7,58.24,Low
CUST037126,65,High,87697.05,App,11,14,307.44,358.67,123,11,322.33,Medium
CUST037127,59,Low,21580.42,Branch,52,5,220.17,91.74,123,5,203.45,Medium
CUST037128,58,High,79102.6,App,16,7,350.74,204.6,246,6,215.95,Medium
CUST037129,64,High,72956.98,Web,30,13,270.92,293.5,116,10,618.25,High
CUST037130,54,Low,25263.28,Branch,1,6,186.63,93.31,119,5,10.0,Low
CUST037131,37,High,108121.12,Web,7,8,387.42,258.28,94,8,163.11,Medium
CUST037132,51,Medium,55031.76,App,96,10,252.18,210.15,281,7,810.68,High
CUST037133,39,Medium,50823.49,App,24,3,270.18,67.55,81,5,90.34,Low
CUST037134,65,Low,18330.89,App,29,5,163.18,67.99,13,7,98.04,Low
CUST037135,35,Medium,62320.1,App,33,10,240.63,200.53,207,7,398.97,High
CUST037136,33,High,76445.1,Branch,33,10,354.34,295.28,2,12,669.03,High
CUST037137,22,Medium,43140.95,Web,49,6,212.61,106.31,1,8,252.26,Medium
CUST037138,18,Medium,64834.8,Web,56,12,216.03,216.03,308,8,627.25,High
CUST037139,36,High,110963.24,App,21,6,374.07,187.04,49,8,305.24,Medium
CUST037140,27,Medium,50381.12,App,11,6,319.83,159.91,276,5,104.76,Low
CUST037141,38,Very High,170900.73,App,1,19,644.48,1020.43,2,15,114.69,Medium
CUST037142,30,Medium,58210.51,App,13,12,175.6,175.6,160,8,141.54,Medium
CUST037143,41,Medium,68995.36,Branch,2,12,318.01,318.01,167,9,47.73,Low
CUST037144,40,Low,20454.78,App,32,3,104.1,26.03,74,5,37.12,Low
CUST037145,40,High,100205.33,Branch,4,15,433.36,541.7,16,15,185.88,Medium
CUST037146,28,Medium,46148.76,App,17,5,183.25,76.35,6,7,78.0,Low
CUST037147,64,Low,29527.45,Branch,96,3,134.08,33.52,144,4,130.91,Medium
CUST037148,19,Low,31057.35,App,1,6,226.67,113.33,365,4,10.0,Low
CUST037149,23,Medium,64834.2,App,37,9,154.72,116.04,48,9,270.4,Medium
CUST037150,28,Medium,43616.09,Web,31,13,142.29,154.15,31,11,240.54,Medium
CUST037151,32,High,83924.45,Web,11,9,371.69,278.77,47,11,225.68,Medium
CUST037152,26,Medium,54472.42,Branch,2,8,235.17,156.78,10,10,19.56,Low
CUST037153,29,High,110839.69,Web,55,9,365.69,274.27,159,9,1109.33,High
CUST037154,53,Low,30360.56,Web,61,7,204.45,119.26,365,5,309.02,Medium
CUST037155,45,Low,21817.65,Web,3,7,177.81,103.72,53,7,16.77,Low
CUST037156,40,Low,24011.43,App,14,7,90.23,52.64,3,8,39.77,Low
CUST037157,44,Low,29539.94,Web,65,9,99.07,74.3,150,6,196.16,Medium
CUST037158,41,High,88947.8,Web,22,12,392.71,392.71,70,11,648.22,High
CUST037159,31,Medium,45859.09,App,7,4,194.59,64.86,18,7,30.13,Low
CUST037160,52,Medium,62501.05,Branch,29,9,218.15,163.61,16,11,286.66,Medium
CUST037161,44,High,105513.66,Web,7,24,396.13,792.26,5,15,476.5,High
CUST037162,38,Medium,63418.97,App,54,11,287.47,263.52,365,9,751.85,High
CUST037163,66,Medium,53504.85,Branch,10,13,232.88,252.28,56,11,171.81,Medium
CUST037164,30,Medium,59145.99,App,18,10,253.47,211.23,18,11,230.53,Medium
CUST037165,25,High,80761.12,App,88,6,295.69,147.84,134,6,644.23,High
CUST037166,61,Medium,49509.04,App,91,8,235.76,157.18,49,9,642.84,High
CUST037167,61,Medium,58537.11,App,25,8,269.25,179.5,103,7,288.38,Medium
CUST037168,61,Medium,59091.45,Web,31,8,294.02,196.01,225,6,358.87,Medium
CUST037169,51,Very High,178470.93,Branch,34,22,634.23,1162.75,18,15,3892.22,High
CUST037170,59,High,87007.36,Web,14,8,315.71,210.47,54,8,219.28,Medium
CUST037171,40,Medium,61930.47,App,57,11,298.16,273.31,336,9,870.65,High
CUST037172,26,Medium,57577.34,App,51,12,209.53,209.53,73,10,563.27,High
CUST037173,18,Medium,66252.67,App,53,9,284.64,213.48,21,11,632.42,High
CUST037174,53,Medium,57717.65,Branch,57,7,304.41,177.57,107,7,546.09,High
CUST037175,63,High,116698.57,Web,9,15,401.14,501.43,224,11,378.07,Medium
CUST037176,33,High,101586.78,App,16,14,353.38,412.27,217,11,547.13,High
CUST037177,42,Low,24106.77,App,46,6,122.18,61.09,8,7,137.6,Medium
CUST037178,35,Low,25383.11,Branch,48,13,175.86,190.52,40,11,402.41,High
CUST037179,51,Medium,47162.88,App,28,9,199.26,149.45,16,11,226.37,Medium
CUST037180,55,High,91200.64,App,27,11,363.6,333.3,94,10,625.31,High
CUST037181,20,High,101628.56,App,7,11,378.94,347.36,14,13,199.0,Medium
CUST037182,37,Low,30952.39,Branch,11,5,156.94,65.39,100,4,38.32,Low
CUST037183,36,High,91335.15,Branch,25,17,382.13,541.35,81,13,987.26,High
CUST037184,30,Medium,67512.98,Web,47,7,313.31,182.76,26,9,479.25,High
CUST037185,34,Low,24614.96,Web,22,4,174.93,58.31,77,5,64.98,Low
CUST037186,31,High,104302.1,Branch,66,13,415.75,450.4,126,11,1881.67,High
CUST037187,47,Medium,31807.68,App,6,6,185.85,92.92,267,4,36.19,Low
CUST037188,39,High,104660.47,Web,13,10,393.28,327.73,24,11,321.99,Medium
CUST037189,60,Medium,76325.91,Web,29,11,219.57,201.27,158,9,375.29,Medium
CUST037190,65,Medium,67159.92,Web,38,4,203.46,67.82,195,3,155.69,Medium
CUST037191,60,High,97731.91,App,35,15,415.83,519.78,175,11,1306.17,High
CUST037192,46,Medium,51809.52,Web,57,8,283.11,188.74,245,6,535.76,High
CUST037193,67,High,104294.39,Web,2,13,474.62,514.17,222,10,94.14,Low
CUST037194,19,Medium,55762.27,App,45,13,212.59,230.31,62,11,593.09,High
CUST037195,25,Low,22399.17,App,43,5,265.56,110.65,164,4,229.53,Medium
CUST037196,31,High,94135.21,Web,17,6,473.51,236.76,91,7,317.26,Medium
CUST037197,51,Medium,57673.61,App,24,10,231.46,192.88,170,7,308.56,Medium
CUST037198,30,Very High,173551.46,App,31,8,657.1,438.07,21,12,1389.65,High
CUST037199,27,High,87924.57,App,40,16,388.8,518.4,31,14,1398.63,High
CUST037200,25,Low,24330.86,App,103,2,216.27,36.05,83,5,131.74,Medium
CUST037201,24,Very High,196857.38,App,23,20,614.43,1024.05,9,15,2579.58,High
CUST037202,30,Medium,50797.23,App,26,8,157.66,105.1,33,8,165.76,Medium
CUST037203,43,Medium,56464.21,App,21,6,304.75,152.38,1,9,191.46,Medium
CUST037204,49,Low,27482.53,App,6,5,172.84,72.02,27,6,23.13,Low
CUST037205,36,Low,17022.4,Web,8,1,231.83,19.32,217,3,10.0,Low
CUST037206,32,Low,29222.37,App,64,8,146.91,97.94,71,7,268.28,Medium
CUST037207,19,Low,34127.21,Web,9,4,175.6,58.53,70,5,28.21,Low
CUST037208,54,Low,22768.55,App,3,5,131.17,54.65,15,7,10.0,Low
CUST037209,36,Medium,64707.49,Web,42,12,247.86,247.86,21,13,649.34,High
CUST037210,50,High,115065.81,App,94,15,489.45,611.82,113,12,3709.46,High
CUST037211,56,Low,24090.54,Web,31,7,90.37,52.72,66,6,76.62,Low
CUST037212,67,Medium,59176.11,App,47,8,307.95,205.3,21,10,577.1,High
CUST037213,50,Medium,53510.31,App,119,9,211.94,158.95,55,9,742.8,High
CUST037214,18,Medium,66029.02,App,17,7,289.64,168.96,67,8,180.8,Medium
CUST037215,56,Medium,65124.0,Branch,63,10,315.69,263.07,59,10,870.46,High
CUST037216,45,Medium,66710.16,Web,52,7,228.89,133.52,24,8,350.81,Medium
CUST037217,34,Low,27405.2,Branch,35,9,232.71,174.53,145,8,292.79,Medium
CUST037218,23,Medium,43445.94,App,15,12,299.55,299.55,86,11,241.69,Medium
CUST037219,69,Low,24420.9,Branch,3,8,151.4,100.93,98,6,17.68,Low
CUST037220,61,Low,18014.25,App,12,4,100.57,33.52,365,3,19.57,Low
CUST037221,37,Low,20919.28,Web,10,7,105.02,61.26,246,4,31.22,Low
CUST037222,64,Very High,188789.87,App,23,18,657.27,985.91,17,15,2541.46,High
CUST037223,30,Medium,63446.22,App,44,9,302.44,226.83,158,8,619.63,High
CUST037224,29,Very High,143624.43,App,15,11,546.05,500.55,20,14,688.34,High
CUST037225,47,Low,23492.79,Branch,63,2,132.58,22.1,236,3,56.1,Low
CUST037226,38,Low,28537.8,App,26,3,212.66,53.16,365,3,75.79,Low
CUST037227,19,Medium,60140.4,App,40,8,289.28,192.86,237,6,455.73,High
CUST037228,35,Medium,50497.35,App,7,5,179.25,74.69,114,4,32.05,Low
CUST037229,45,Medium,47479.01,Branch,57,12,187.53,187.53,172,8,556.15,High
CUST037230,21,High,119367.42,App,12,18,437.19,655.79,36,14,662.68,High
CUST037231,59,Low,25496.62,Branch,31,1,81.42,6.78,84,5,10.56,Low
CUST037232,60,High,96036.36,App,4,9,420.81,315.61,68,10,97.51,Low
